Origin,Destination,Carrier,Month,Delay Percentage,Total Flights,Delay Flights,Total Delay Time(min),Carrier Delay,Weather Delay,NAS Delay,Security Delay,Aircraft Delay
DFW,BOS,AA,6,53%,1415,752,24320,7144,2390,7201,0,7585
DFW,BWI,AA,6,59%,945,558,17165,4382,1476,4033,6,7268
DFW,CLT,AA,6,55%,1184,646,20015,6949,1981,3393,0,7692
DFW,DCA,AA,6,54%,1824,991,29673,6630,2290,10086,0,10667
DFW,DEN,AA,6,53%,1770,935,32833,10795,3068,5467,0,13503
DFW,DTW,AA,6,52%,980,511,15509,5763,1631,1821,5,6289
DFW,EWR,AA,6,52%,1038,537,23431,4505,1128,10482,0,7316
DFW,FLL,AA,6,51%,1074,552,12581,3666,1229,2651,0,5035
DFW,HNL,AA,6,56%,368,206,11195,6649,271,842,0,3433
DFW,IAD,AA,6,56%,825,462,14978,4141,914,3262,27,6634
DFW,IAH,AA,6,51%,1275,655,22875,6568,2299,5611,0,8397
DFW,JFK,AA,6,50%,294,147,5398,1595,263,2166,0,1374
DFW,LAS,AA,6,51%,1847,939,29479,11211,2788,2997,0,12483
DFW,LAX,AA,6,53%,3091,1623,50717,17327,5015,8637,61,19677
DFW,LGA,AA,6,43%,2353,1008,36039,8038,3004,14963,0,10034
DFW,MCO,AA,6,49%,1755,860,27152,10305,2202,3812,0,10833
DFW,MIA,AA,6,52%,1911,989,39029,17733,4969,4835,7,11485
DFW,MSP,AA,6,53%,1019,535,18108,5937,1447,2317,0,8407
DFW,ORD,AA,6,48%,3094,1491,63391,17099,4549,17150,0,24593
DFW,PDX,AA,6,58%,841,489,13289,5445,1155,1785,0,4904
DFW,PHL,AA,6,50%,1112,553,21293,6752,1430,5899,0,7212
DFW,PHX,AA,6,52%,1396,719,23167,9122,1620,2390,0,10035
DFW,SAN,AA,6,53%,1610,851,26057,11014,2329,2731,0,9983
DFW,SEA,AA,6,54%,1614,879,22075,7970,2157,2861,0,9087
DFW,SFO,AA,6,59%,1847,1090,42231,10514,2169,17188,0,12360
DFW,SLC,AA,6,55%,944,520,16483,5728,1551,1533,10,7661
DFW,TPA,AA,6,56%,1233,695,21210,7253,1574,2863,16,9504
DTW,CLT,AA,6,31%,138,43,1316,546,0,206,0,564
DTW,DFW,AA,6,37%,977,358,10759,3195,332,2351,0,4881
DTW,MIA,AA,6,32%,313,100,2623,698,88,570,0,1267
DTW,ORD,AA,6,72%,85,61,2482,587,0,632,0,1263
DTW,PHL,AA,6,25%,4,1,41,4,0,0,0,37
DTW,PHX,AA,6,42%,106,44,1230,618,0,203,0,409
EWR,CLT,AA,6,40%,271,109,6014,1234,0,2039,0,2741
EWR,DFW,AA,6,29%,1038,303,17914,4493,371,3790,0,9260
EWR,LAX,AA,6,37%,90,33,916,71,67,444,0,334
EWR,MIA,AA,6,33%,596,195,8750,1602,136,2255,25,4732
EWR,ORD,AA,6,30%,208,62,5492,1199,72,875,0,3346
EWR,PHX,AA,6,52%,90,47,1938,422,0,486,0,1030
FLL,CLT,AA,6,38%,211,80,2356,318,311,798,0,929
FLL,DCA,AA,6,56%,52,29,740,116,11,385,0,228
FLL,DFW,AA,6,38%,1076,411,13243,3805,1007,2874,15,5542
FLL,JFK,AA,6,27%,60,16,968,82,7,660,0,219
FLL,LAX,AA,6,32%,57,18,907,525,21,124,0,237
FLL,ORD,AA,6,45%,384,171,6833,539,431,1906,0,3957
FLL,PHL,AA,6,38%,117,44,1841,655,118,661,0,407
FLL,PHX,AA,6,100%,1,1,0,0,0,0,0,0
HNL,DFW,AA,6,34%,368,125,9751,5140,0,514,0,4097
HNL,LAX,AA,6,35%,732,259,10453,3458,0,1802,0,5193
HNL,ORD,AA,6,53%,66,35,2606,253,0,246,0,2107
HNL,PHX,AA,6,42%,88,37,433,110,0,259,0,64
HNL,SFO,AA,6,53%,30,16,207,21,0,109,0,77
IAD,DFW,AA,6,38%,823,310,17864,6805,1943,2946,5,6165
IAD,LAX,AA,6,44%,447,197,8697,3145,412,2367,6,2767
IAD,MIA,AA,6,39%,360,140,5584,2637,207,1564,0,1176
IAH,CLT,AA,6,36%,261,93,3391,1124,423,732,29,1083
IAH,DFW,AA,6,40%,1274,511,24338,4758,2137,3872,5,13566
IAH,JFK,AA,6,40%,30,12,567,485,0,82,0,0
IAH,MIA,AA,6,45%,809,364,12744,3863,442,2855,0,5584
IAH,ORD,AA,6,100%,1,1,17,0,0,0,0,17
IAH,PHL,AA,6,62%,26,16,733,71,68,210,0,384
IAH,PHX,AA,6,39%,110,43,1068,550,5,148,4,361
JFK,BOS,AA,6,32%,570,180,7240,1790,208,3009,0,2233
JFK,CLT,AA,6,33%,206,67,3009,888,0,957,5,1159
JFK,DCA,AA,6,44%,90,40,902,140,0,513,0,249
JFK,DFW,AA,6,36%,291,106,8145,1224,2077,2080,36,2728
JFK,FLL,AA,6,35%,60,21,379,148,0,147,0,84
JFK,IAH,AA,6,63%,30,19,1062,36,184,810,0,32
JFK,LAS,AA,6,34%,397,136,7146,2438,549,2437,19,1703
JFK,LAX,AA,6,35%,1918,667,24179,6368,1564,10167,17,6063
JFK,MCO,AA,6,42%,420,177,5799,1265,459,2481,12,1582
JFK,MIA,AA,6,32%,1170,370,13900,5949,810,5032,18,2091
JFK,ORD,AA,6,48%,230,111,5676,1014,121,3097,0,1444
JFK,PHX,AA,6,42%,142,59,2758,1022,0,659,0,1077
JFK,SAN,AA,6,43%,231,99,4682,1486,59,2215,0,922
JFK,SEA,AA,6,55%,209,115,5952,1257,273,2796,20,1606
JFK,SFO,AA,6,48%,854,410,23133,4661,936,13418,92,4026
JFK,TPA,AA,6,40%,108,43,3081,825,608,389,0,1259
LAS,CLT,AA,6,52%,149,78,2454,1376,254,373,0,451
LAS,DCA,AA,6,63%,30,19,1368,1077,0,122,0,169
LAS,DFW,AA,6,35%,1851,652,28719,9540,916,3560,40,14663
LAS,JFK,AA,6,30%,397,118,6521,1371,0,3643,0,1507
LAS,LAX,AA,6,44%,1066,472,16190,2273,124,3387,16,10390
LAS,MIA,AA,6,42%,660,276,9799,5118,265,1611,0,2805
LAS,ORD,AA,6,39%,876,341,17340,6136,84,3677,0,7443
LAS,PHL,AA,6,32%,149,47,1551,529,0,749,0,273
LAS,PHX,AA,6,38%,176,67,2386,1306,0,110,0,970
LAX,ATL,AA,6,46%,175,81,2650,880,0,312,0,1458
LAX,BOS,AA,6,50%,698,351,9115,2106,51,3177,59,3722
LAX,CLT,AA,6,54%,180,97,3473,1692,0,851,4,926
LAX,DCA,AA,6,44%,227,99,3111,796,0,1728,20,567
LAX,DFW,AA,6,44%,3088,1351,46769,19440,1139,6569,61,19560
LAX,EWR,AA,6,48%,90,43,1708,169,0,1317,0,222
LAX,FLL,AA,6,49%,57,28,244,48,0,172,0,24
LAX,HNL,AA,6,45%,732,328,19715,5901,71,1757,7,11979
LAX,IAD,AA,6,51%,447,229,5439,1138,0,2536,0,1765
LAX,JFK,AA,6,36%,1918,697,25888,8532,66,12651,42,4597
LAX,LAS,AA,6,44%,1067,468,13722,3553,0,1697,7,8465
LAX,MCO,AA,6,41%,390,160,4961,2702,0,977,36,1246
LAX,MIA,AA,6,41%,1433,588,18057,9242,96,3397,140,5182
LAX,MSP,AA,6,53%,58,31,1130,864,0,250,0,16
LAX,ORD,AA,6,45%,1806,817,23578,6790,22,8085,107,8574
LAX,PHL,AA,6,56%,179,100,2246,936,0,843,0,467
LAX,PHX,AA,6,55%,225,123,3872,2342,0,411,0,1119
LAX,SEA,AA,6,53%,116,62,2379,1273,0,298,21,787
LAX,SFO,AA,6,51%,1081,551,20084,3524,0,9038,8,7514
LAX,TPA,AA,6,100%,1,1,0,0,0,0,0,0
LGA,ATL,AA,6,28%,29,8,142,69,7,42,0,24
LGA,BOS,AA,6,35%,358,126,3200,395,113,1017,0,1675
LGA,CLT,AA,6,42%,296,123,5218,1240,42,1733,0,2203
LGA,DCA,AA,6,49%,382,188,8094,1105,260,2603,0,4126
LGA,DFW,AA,6,33%,2352,769,34369,8033,1534,9663,0,15139
LGA,MCO,AA,6,30%,30,9,557,165,0,198,0,194
LGA,MIA,AA,6,31%,1923,594,29922,5957,1137,7511,10,15307
LGA,ORD,AA,6,33%,2846,941,46996,5106,1367,17962,0,22561
LGA,PHL,AA,6,37%,90,33,983,67,28,323,0,565
MCO,CLT,AA,6,39%,271,107,2582,398,335,644,0,1205
MCO,DCA,AA,6,41%,150,62,2133,334,336,1167,0,296
MCO,DFW,AA,6,38%,1750,671,30483,8861,3836,4107,0,13679
MCO,JFK,AA,6,42%,420,176,9131,790,602,4700,0,3039
MCO,LAX,AA,6,41%,389,159,7329,2360,894,1592,55,2428
MCO,LGA,AA,6,70%,30,21,1259,53,303,611,0,292
MCO,MIA,AA,6,43%,1587,686,27621,8530,2595,3381,0,13115
MCO,ORD,AA,6,44%,782,346,14599,1840,1407,4537,0,6815
MCO,PHL,AA,6,41%,238,97,2767,671,397,1003,49,647
MCO,PHX,AA,6,43%,80,34,553,31,106,125,0,291
MIA,ATL,AA,6,45%,687,309,10692,3846,1158,2202,10,3476
MIA,BOS,AA,6,55%,1260,688,24094,7583,3503,6166,84,6758
MIA,BWI,AA,6,48%,565,269,9131,3289,1103,2188,10,2541
MIA,CLT,AA,6,45%,303,136,4122,1859,102,815,2,1344
MIA,DCA,AA,6,47%,1610,749,28734,6520,3814,10533,43,7824
MIA,DEN,AA,6,53%,352,185,6778,1886,1404,1353,0,2135
MIA,DFW,AA,6,46%,1900,876,33239,12402,6268,5137,93,9339
MIA,DTW,AA,6,49%,313,152,4786,1064,615,998,11,2098
MIA,EWR,AA,6,50%,596,298,13760,3577,1065,6262,4,2852
MIA,IAD,AA,6,53%,360,189,6574,2123,939,1314,18,2180
MIA,IAH,AA,6,49%,809,395,12961,3557,1647,4717,38,3002
MIA,JFK,AA,6,44%,1168,514,28754,7593,3379,9798,0,7984
MIA,LAS,AA,6,48%,659,315,8853,4181,1039,1471,0,2162
MIA,LAX,AA,6,51%,1433,737,26043,8894,4125,6000,45,6979
MIA,LGA,AA,6,41%,1926,795,35194,7322,3973,14787,0,9112
MIA,MCO,AA,6,51%,1586,811,24324,8655,3491,5181,0,6997
MIA,MSP,AA,6,55%,180,99,3486,1239,514,393,0,1340
MIA,ORD,AA,6,46%,1708,788,34485,9846,3566,10424,15,10634
MIA,PHL,AA,6,48%,689,332,13586,3859,1369,4017,0,4341
MIA,PHX,AA,6,54%,270,145,4365,1113,470,884,0,1898
MIA,SAN,AA,6,49%,109,53,1530,247,250,319,0,714
MIA,SEA,AA,6,63%,136,85,2510,461,448,590,7,1004
MIA,SFO,AA,6,56%,562,314,11463,2786,1246,4036,29,3366
MIA,SLC,AA,6,46%,39,18,714,457,27,105,0,125
MIA,TPA,AA,6,43%,1068,462,14781,4804,2098,2188,2,5689
MSP,CLT,AA,6,31%,108,33,1528,198,7,228,0,1095
MSP,DFW,AA,6,35%,1018,360,16804,6799,266,2506,0,7233
MSP,LAX,AA,6,41%,58,24,747,291,0,78,0,378
MSP,MIA,AA,6,31%,180,55,2525,2092,60,373,0,0
MSP,ORD,AA,6,38%,623,238,10503,2256,139,3083,0,5025
MSP,PHL,AA,6,36%,76,27,894,116,1,375,0,402
MSP,PHX,AA,6,44%,140,61,2189,913,0,299,42,935
ORD,ATL,AA,6,63%,92,58,4804,3095,61,530,0,1118
ORD,BOS,AA,6,49%,1814,892,33234,7861,2032,8997,48,14296
ORD,CLT,AA,6,38%,333,126,3474,1155,61,1045,0,1213
ORD,DCA,AA,6,53%,1287,681,22828,4221,1068,8112,53,9374
ORD,DEN,AA,6,49%,555,270,8841,2426,359,1849,0,4207
ORD,DFW,AA,6,42%,3092,1284,58206,16173,5163,9979,0,26891
ORD,DTW,AA,6,64%,84,54,3079,1171,0,144,0,1764
ORD,EWR,AA,6,61%,207,127,5267,1275,249,1744,0,1999
ORD,FLL,AA,6,52%,384,199,6281,1889,441,1593,0,2358
ORD,HNL,AA,6,45%,66,30,2058,1563,0,203,0,292
ORD,IAH,AA,6,100%,1,1,35,13,0,8,0,14
ORD,JFK,AA,6,55%,231,126,6788,1511,103,2644,0,2530
ORD,LAS,AA,6,49%,876,430,14231,4076,1242,2528,48,6337
ORD,LAX,AA,6,48%,1809,873,28277,10137,2132,5965,0,10043
ORD,LGA,AA,6,39%,2842,1122,46315,6997,2713,20803,0,15802
ORD,MCO,AA,6,51%,778,400,12110,3482,371,2538,0,5719
ORD,MIA,AA,6,47%,1713,798,32659,14303,3064,5626,0,9666
ORD,MSP,AA,6,49%,623,304,15139,5545,510,1875,0,7209
ORD,PDX,AA,6,57%,244,138,5513,1640,448,742,0,2683
ORD,PHL,AA,6,43%,536,230,8950,2002,335,2553,1,4059
ORD,PHX,AA,6,43%,799,341,12424,5399,923,1598,0,4504
ORD,SAN,AA,6,52%,796,412,13410,4016,1264,2855,0,5275
ORD,SEA,AA,6,46%,1064,486,15527,4564,1538,2236,0,7189
ORD,SFO,AA,6,55%,1168,643,27996,5350,1376,12028,0,9242
ORD,SLC,AA,6,31%,42,13,231,33,0,29,0,169
ORD,TPA,AA,6,49%,539,266,10027,2957,587,2000,0,4483
PDX,CLT,AA,6,41%,29,12,247,141,0,0,0,106
PDX,DFW,AA,6,38%,839,316,14604,8049,222,1748,33,4552
PDX,ORD,AA,6,43%,241,103,4053,1474,13,1502,0,1064
PDX,PHL,AA,6,45%,29,13,672,38,0,22,0,612
PDX,PHX,AA,6,34%,140,48,640,128,0,163,0,349
PHL,ATL,AA,6,40%,164,65,2465,796,19,1175,0,475
PHL,BOS,AA,6,40%,335,133,3874,1613,77,812,16,1356
PHL,CLT,AA,6,36%,248,90,2921,583,0,1383,0,955
PHL,DCA,AA,6,46%,50,23,890,37,0,543,0,310
PHL,DEN,AA,6,48%,89,43,1552,636,0,387,0,529
PHL,DFW,AA,6,34%,1114,379,20976,7789,890,4128,0,8169
PHL,DTW,AA,6,50%,4,2,41,26,0,15,0,0
PHL,FLL,AA,6,39%,116,45,1342,234,16,683,0,409
PHL,IAH,AA,6,73%,26,19,496,61,0,376,0,59
PHL,LAS,AA,6,42%,149,62,2287,564,376,444,0,903
PHL,LAX,AA,6,45%,179,81,2595,1337,0,865,0,393
PHL,LGA,AA,6,52%,94,49,1738,377,35,587,0,739
PHL,MCO,AA,6,40%,239,96,2847,840,23,1063,0,921
PHL,MIA,AA,6,40%,691,274,11945,3482,450,3142,0,4871
PHL,MSP,AA,6,42%,76,32,892,379,0,298,0,215
PHL,ORD,AA,6,37%,536,196,10007,2333,1119,3611,0,2944
PHL,PDX,AA,6,45%,29,13,616,168,154,178,0,116
PHL,PHX,AA,6,42%,202,85,2372,830,22,873,0,647
PHL,SAN,AA,6,46%,90,41,1286,640,2,347,0,297
PHL,SEA,AA,6,61%,89,54,1271,820,0,306,0,145
PHL,SFO,AA,6,50%,150,75,2051,856,0,823,4,368
PHL,SLC,AA,6,53%,30,16,702,151,9,47,0,495
PHL,TPA,AA,6,42%,124,52,1290,405,0,662,0,223
PHX,ATL,AA,6,35%,80,28,720,339,0,216,0,165
PHX,BOS,AA,6,51%,110,56,1232,157,0,322,0,753
PHX,BWI,AA,6,70%,80,56,1568,134,0,447,0,987
PHX,CLT,AA,6,45%,270,122,2875,1608,2,695,0,570
PHX,DCA,AA,6,69%,90,62,1758,821,0,671,0,266
PHX,DEN,AA,6,43%,171,74,2267,792,0,996,14,465
PHX,DFW,AA,6,42%,1396,590,20728,6838,94,4627,0,9169
PHX,DTW,AA,6,51%,106,54,814,511,0,133,0,170
PHX,EWR,AA,6,69%,90,62,2407,340,0,1198,0,869
PHX,FLL,AA,6,100%,1,1,43,0,0,43,0,0
PHX,HNL,AA,6,43%,88,38,885,413,0,154,0,318
PHX,IAH,AA,6,36%,110,40,1767,852,34,733,43,105
PHX,JFK,AA,6,48%,142,68,3566,1519,0,1435,7,605
PHX,LAS,AA,6,40%,175,70,2233,1077,0,372,0,784
PHX,LAX,AA,6,59%,226,134,4379,1037,0,2315,0,1027
PHX,MCO,AA,6,39%,80,31,1011,451,0,286,0,274
PHX,MIA,AA,6,38%,270,103,2276,977,0,613,0,686
PHX,MSP,AA,6,64%,140,90,3183,756,0,460,0,1967
PHX,ORD,AA,6,37%,803,301,12407,3325,9,4018,0,5055
PHX,PDX,AA,6,44%,140,62,2601,705,0,134,0,1762
PHX,PHL,AA,6,52%,202,106,3693,1644,21,886,0,1142
PHX,SAN,AA,6,42%,170,71,1976,639,0,184,0,1153
PHX,SEA,AA,6,46%,170,79,2561,988,23,776,2,772
PHX,SFO,AA,6,36%,170,61,3321,1678,0,741,2,900
PHX,SLC,AA,6,40%,119,48,1278,523,0,145,61,549
PHX,TPA,AA,6,55%,51,28,935,683,0,17,0,235
SAN,CLT,AA,6,35%,88,31,1001,509,0,322,0,170
SAN,DFW,AA,6,37%,1612,599,23123,7722,302,3069,18,12012
SAN,JFK,AA,6,31%,231,72,1883,380,0,1436,0,67
SAN,MIA,AA,6,29%,109,32,1190,886,0,102,0,202
SAN,ORD,AA,6,39%,796,309,11905,2111,160,4110,0,5524
SAN,PHL,AA,6,44%,90,40,877,190,0,186,0,501
SAN,PHX,AA,6,51%,170,86,3410,837,0,354,0,2219
SEA,CLT,AA,6,37%,117,43,762,214,41,178,0,329
SEA,DFW,AA,6,45%,1613,728,18836,5999,124,3687,0,9026
SEA,JFK,AA,6,28%,210,59,1292,509,21,694,0,68
SEA,LAX,AA,6,65%,116,75,4063,1829,0,636,0,1598
SEA,MIA,AA,6,50%,136,68,3221,837,0,126,0,2258
SEA,ORD,AA,6,42%,1063,443,14179,4682,30,4610,0,4857
SEA,PHL,AA,6,39%,89,35,1187,493,19,216,0,459
SEA,PHX,AA,6,37%,170,63,2680,1135,0,192,0,1353
SFO,CLT,AA,6,51%,180,92,1990,893,0,728,0,369
SFO,DFW,AA,6,42%,1847,778,35243,12223,269,4567,0,18184
SFO,HNL,AA,6,20%,30,6,353,334,0,19,0,0
SFO,JFK,AA,6,41%,854,352,20136,4905,154,5631,1,9445
SFO,LAX,AA,6,47%,1080,512,16642,2091,0,4377,0,10174
SFO,MIA,AA,6,47%,561,265,12069,5977,0,1189,0,4903
SFO,ORD,AA,6,47%,1168,548,20898,6012,344,5294,34,9214
SFO,PHL,AA,6,33%,150,49,1108,184,0,395,0,529
SFO,PHX,AA,6,25%,170,42,998,293,0,97,0,608
SLC,CLT,AA,6,40%,30,12,226,32,0,69,0,125
SLC,DFW,AA,6,35%,944,332,13985,4914,357,2065,0,6649
SLC,MIA,AA,6,39%,38,15,305,107,0,0,0,198
SLC,ORD,AA,6,56%,41,23,560,179,0,223,0,158
SLC,PHL,AA,6,50%,30,15,173,55,0,34,0,84
SLC,PHX,AA,6,34%,119,40,724,107,0,122,0,495
TPA,CLT,AA,6,38%,267,102,2789,439,585,765,0,1000
TPA,DCA,AA,6,49%,116,57,1263,430,61,690,0,82
TPA,DFW,AA,6,39%,1232,484,16016,3453,1121,3148,0,8294
TPA,JFK,AA,6,37%,109,40,2095,744,29,755,0,567
TPA,LAX,AA,6,0%,2,0,0,0,0,0,0,0
TPA,MIA,AA,6,41%,1069,436,14580,3236,1282,2384,0,7678
TPA,ORD,AA,6,44%,540,235,13176,4584,757,2592,0,5243
TPA,PHL,AA,6,51%,120,61,1179,186,39,425,0,529
TPA,PHX,AA,6,41%,51,21,31,0,0,31,0,0
ATL,CLT,AA,5,35%,244,85,2332,1002,51,651,0,628
ATL,DFW,AA,5,29%,1687,488,27609,7218,1034,6722,0,12635
ATL,LAX,AA,5,34%,171,58,1177,430,137,335,0,275
ATL,MIA,AA,5,34%,733,251,6305,2155,56,1154,11,2929
ATL,ORD,AA,5,41%,165,68,2940,1011,0,899,3,1027
ATL,PHL,AA,5,30%,165,50,1135,82,11,390,0,652
ATL,PHX,AA,5,38%,66,25,715,141,0,112,0,462
BOS,CLT,AA,5,36%,276,100,1814,745,0,611,0,458
BOS,DCA,AA,5,43%,435,185,2636,526,0,1865,0,245
BOS,DFW,AA,5,30%,1384,412,15068,3511,515,3739,0,7303
BOS,JFK,AA,5,31%,588,180,7740,1106,0,3770,0,2864
BOS,LAX,AA,5,31%,665,204,5594,973,200,1250,0,3171
BOS,LGA,AA,5,32%,350,112,3723,1202,0,2056,0,465
BOS,MIA,AA,5,30%,1299,389,11416,3593,253,2454,4,5112
BOS,ORD,AA,5,31%,1752,539,20660,2679,91,9354,0,8536
BOS,PHL,AA,5,32%,344,111,2880,381,0,1542,0,957
BOS,PHX,AA,5,24%,97,23,207,63,0,123,0,21
BWI,CLT,AA,5,35%,226,80,2291,442,364,877,0,608
BWI,DFW,AA,5,33%,961,321,12645,4566,855,2438,0,4786
BWI,MIA,AA,5,30%,548,163,4419,1559,121,997,0,1742
BWI,ORD,AA,5,8%,26,2,556,556,0,0,0,0
BWI,PHX,AA,5,48%,66,32,537,348,0,142,0,47
CLT,ATL,AA,5,44%,244,108,2959,1763,219,401,0,576
CLT,BOS,AA,5,39%,276,108,2673,535,603,992,7,536
CLT,BWI,AA,5,34%,227,77,2587,868,600,352,0,767
CLT,DCA,AA,5,42%,249,104,2600,738,606,706,0,550
CLT,DEN,AA,5,46%,184,85,1901,563,551,332,0,455
CLT,DFW,AA,5,35%,1225,424,16362,5948,1218,3436,94,5666
CLT,DTW,AA,5,42%,148,62,1148,375,59,352,0,362
CLT,EWR,AA,5,51%,280,142,5188,1022,442,1566,0,2158
CLT,FLL,AA,5,39%,221,86,2154,768,148,601,8,629
CLT,IAH,AA,5,37%,242,90,4622,1548,258,1478,0,1338
CLT,JFK,AA,5,42%,212,89,3389,1356,248,881,0,904
CLT,LAS,AA,5,32%,156,50,1506,475,225,220,0,586
CLT,LAX,AA,5,40%,186,75,2071,697,291,576,0,507
CLT,LGA,AA,5,48%,301,144,3546,749,413,1690,38,656
CLT,MCO,AA,5,49%,280,137,4136,1170,319,1049,1,1597
CLT,MIA,AA,5,43%,347,148,4147,739,250,1354,76,1728
CLT,MSP,AA,5,36%,115,41,1732,497,369,217,0,649
CLT,ORD,AA,5,34%,361,121,4991,1039,874,1811,0,1267
CLT,PDX,AA,5,19%,27,5,141,7,17,78,0,39
CLT,PHL,AA,5,36%,306,110,2710,983,550,696,9,472
CLT,PHX,AA,5,35%,280,99,2620,1242,475,351,8,544
CLT,SAN,AA,5,26%,62,16,462,117,82,124,0,139
CLT,SEA,AA,5,37%,65,24,544,196,0,280,0,68
CLT,SFO,AA,5,42%,183,77,2145,592,147,738,33,635
CLT,SLC,AA,5,58%,31,18,742,255,199,64,0,224
CLT,TPA,AA,5,39%,272,107,3196,927,800,919,0,550
DCA,BOS,AA,5,32%,434,140,2400,711,6,1143,0,540
DCA,CLT,AA,5,43%,253,110,2696,638,128,1131,0,799
DCA,DFW,AA,5,35%,1892,657,23742,4979,781,8797,0,9185
DCA,FLL,AA,5,49%,74,36,877,13,4,662,0,198
DCA,JFK,AA,5,51%,86,44,2130,18,389,752,2,969
DCA,LAS,AA,5,21%,29,6,15,10,0,5,0,0
DCA,LAX,AA,5,32%,195,63,1902,362,44,604,0,892
DCA,LGA,AA,5,44%,386,168,5488,832,0,2982,0,1674
DCA,MCO,AA,5,40%,156,62,1833,232,172,962,0,467
DCA,MIA,AA,5,36%,1663,601,18583,3903,1336,4326,12,9006
DCA,ORD,AA,5,36%,1306,471,21156,5752,894,6130,99,8281
DCA,PHL,AA,5,18%,11,2,0,0,0,0,0,0
DCA,PHX,AA,5,51%,93,47,762,467,21,209,0,65
DCA,TPA,AA,5,33%,120,40,1129,99,275,425,0,330
DEN,CLT,AA,5,26%,184,47,1237,304,37,287,0,609
DEN,DFW,AA,5,33%,1771,590,26579,6139,1467,6018,0,12955
DEN,MIA,AA,5,35%,307,107,2302,736,159,730,14,663
DEN,ORD,AA,5,36%,510,182,8730,1911,444,3116,0,3259
DEN,PHL,AA,5,48%,73,35,392,195,0,149,0,48
DEN,PHX,AA,5,26%,151,40,697,212,129,236,0,120
DFW,ATL,AA,5,41%,1685,696,23608,7095,2778,4773,0,8962
DFW,BOS,AA,5,54%,1377,742,26022,7539,2783,8513,0,7187
DFW,BWI,AA,5,50%,961,482,17403,4388,2523,3928,0,6564
DFW,CLT,AA,5,48%,1226,590,16832,4202,2550,3758,0,6322
DFW,DCA,AA,5,51%,1892,970,29889,7509,4340,9339,0,8701
DFW,DEN,AA,5,44%,1771,773,27884,8347,3609,6629,36,9263
DFW,DTW,AA,5,48%,927,442,13895,3753,2585,2077,0,5480
DFW,EWR,AA,5,51%,1041,532,24205,3723,1706,11199,0,7577
DFW,FLL,AA,5,42%,1077,448,14196,3796,1967,3215,0,5218
DFW,HNL,AA,5,52%,378,197,13050,5584,1192,1187,0,5087
DFW,IAD,AA,5,49%,798,392,12444,2677,2081,2929,0,4757
DFW,IAH,AA,5,47%,1268,591,21913,6865,2589,5879,5,6575
DFW,JFK,AA,5,46%,241,110,3884,1076,557,1497,0,754
DFW,LAS,AA,5,46%,1905,870,28712,8724,4196,4603,0,11189
DFW,LAX,AA,5,43%,3067,1306,49329,15697,9605,6795,0,17232
DFW,LGA,AA,5,42%,2438,1021,39706,7204,5532,16878,27,10065
DFW,MCO,AA,5,44%,1741,766,21536,7681,3001,4306,0,6548
DFW,MIA,AA,5,46%,1978,906,31322,12654,4837,4560,0,9271
DFW,MSP,AA,5,47%,1065,497,14919,3579,2591,2017,0,6732
DFW,ORD,AA,5,40%,2993,1205,53898,12837,5981,18660,0,16420
DFW,PDX,AA,5,45%,741,331,12160,4183,1692,1856,0,4429
DFW,PHL,AA,5,47%,1123,532,18246,4378,2547,5638,16,5667
DFW,PHX,AA,5,43%,1592,681,22155,7080,4489,2942,23,7621
DFW,SAN,AA,5,45%,1632,732,24973,6952,5162,3881,0,8978
DFW,SEA,AA,5,41%,1386,574,18140,5694,3663,2345,0,6438
DFW,SFO,AA,5,50%,1897,957,33584,7677,5237,10391,0,10279
DFW,SLC,AA,5,45%,932,421,14828,4379,3302,2012,0,5135
DFW,TPA,AA,5,49%,1237,602,20427,6429,3898,3484,0,6616
DTW,CLT,AA,5,38%,147,56,882,186,14,427,0,255
DTW,DFW,AA,5,30%,929,280,10772,3811,1196,2428,0,3337
DTW,MIA,AA,5,25%,310,79,1808,527,190,533,25,533
DTW,ORD,AA,5,67%,97,65,4076,214,640,938,17,2267
DTW,PHL,AA,5,43%,7,3,105,36,0,3,0,66
DTW,PHX,AA,5,32%,99,32,287,118,0,84,0,85
EWR,CLT,AA,5,29%,280,81,1491,249,18,662,20,542
EWR,DFW,AA,5,31%,1043,319,13219,2121,867,3705,0,6526
EWR,LAX,AA,5,30%,93,28,943,73,4,324,0,542
EWR,MIA,AA,5,25%,616,156,5888,1460,541,1522,0,2365
EWR,ORD,AA,5,30%,264,79,2846,440,0,906,0,1500
EWR,PHX,AA,5,39%,93,36,843,123,0,236,0,484
FLL,CLT,AA,5,31%,222,69,1644,249,252,660,0,483
FLL,DCA,AA,5,33%,75,25,307,106,19,176,0,6
FLL,DFW,AA,5,33%,1078,354,13658,2280,712,4905,0,5761
FLL,JFK,AA,5,26%,62,16,314,58,1,110,0,145
FLL,LAX,AA,5,23%,53,12,330,92,74,71,0,93
FLL,ORD,AA,5,37%,511,190,6996,1723,158,2651,0,2464
FLL,PHL,AA,5,32%,121,39,942,387,37,187,0,331
FLL,PHX,AA,5,68%,31,21,221,154,0,51,0,16
HNL,DFW,AA,5,32%,378,121,7113,1014,12,477,0,5610
HNL,LAX,AA,5,29%,685,201,5530,2853,0,809,0,1868
HNL,ORD,AA,5,45%,31,14,509,36,15,39,0,419
HNL,PHX,AA,5,29%,75,22,572,312,0,95,0,165
HNL,SFO,AA,5,58%,31,18,474,134,0,91,0,249
